STANDARD HD600 DATA LOGGER SamplingRate:1.0;
22-09-2019,8:11:01, 75.30, dBA
22-09-2019,8:11:02, 71.40, dBA
22-09-2019,8:11:03, 67.30, dBA
22-09-2019,8:11:04, 62.80, dBA
22-09-2019,8:11:05, 63.00, dBA
22-09-2019,8:11:06, 71.40, dBA
22-09-2019,8:11:07, 62.60, dBA
22-09-2019,8:11:08, 63.40, dBA
22-09-2019,8:11:09, 71.20, dBA
22-09-2019,8:11:10, 66.50, dBA
22-09-2019,8:11:11, 87.40, dBA
22-09-2019,8:11:12, 67.30, dBA
22-09-2019,8:11:13, 63.40, dBA
22-09-2019,8:11:14, 67.50, dBA
22-09-2019,8:11:15, 63.40, dBA
22-09-2019,8:11:16, 65.30, dBA
22-09-2019,8:11:17, 64.20, dBA
22-09-2019,8:11:18, 66.30, dBA
22-09-2019,8:11:19, 69.80, dBA
22-09-2019,8:11:20, 72.30, dBA
22-09-2019,8:11:21, 71.00, dBA
22-09-2019,8:11:22, 73.90, dBA
22-09-2019,8:11:23, 76.80, dBA
22-09-2019,8:11:24, 71.40, dBA
22-09-2019,8:11:25, 69.60, dBA
22-09-2019,8:11:26, 66.10, dBA
22-09-2019,8:11:27, 66.70, dBA
22-09-2019,8:11:28, 64.00, dBA
22-09-2019,8:11:29, 66.50, dBA
22-09-2019,8:11:30, 71.00, dBA
22-09-2019,8:11:31, 69.30, dBA
22-09-2019,8:11:32, 65.20, dBA
22-09-2019,8:11:33, 64.20, dBA
22-09-2019,8:11:34, 61.20, dBA
22-09-2019,8:11:35, 65.20, dBA
22-09-2019,8:11:36, 65.00, dBA
22-09-2019,8:11:37, 65.20, dBA
22-09-2019,8:11:38, 69.40, dBA
22-09-2019,8:11:39, 74.50, dBA
22-09-2019,8:11:40, 72.80, dBA
22-09-2019,8:11:41, 71.00, dBA
22-09-2019,8:11:42, 71.00, dBA
22-09-2019,8:11:43, 76.50, dBA
22-09-2019,8:11:44, 71.30, dBA
22-09-2019,8:11:45, 65.90, dBA
22-09-2019,8:11:46, 69.10, dBA
22-09-2019,8:11:47, 64.60, dBA
22-09-2019,8:11:48, 65.30, dBA
22-09-2019,8:11:49, 65.90, dBA
22-09-2019,8:11:50, 65.40, dBA
22-09-2019,8:11:51, 69.40, dBA
22-09-2019,8:11:52, 72.60, dBA
22-09-2019,8:11:53, 63.80, dBA
22-09-2019,8:11:54, 64.00, dBA
22-09-2019,8:11:55, 63.20, dBA
22-09-2019,8:11:56, 65.00, dBA
22-09-2019,8:11:57, 65.50, dBA
22-09-2019,8:11:58, 65.50, dBA
22-09-2019,8:11:59, 66.90, dBA
22-09-2019,8:12:00, 69.40, dBA
22-09-2019,8:12:01, 72.80, dBA
22-09-2019,8:12:02, 74.30, dBA
22-09-2019,8:12:03, 78.50, dBA
22-09-2019,8:12:04, 77.60, dBA
22-09-2019,8:12:05, 68.70, dBA
22-09-2019,8:12:06, 69.80, dBA
22-09-2019,8:12:07, 70.80, dBA
22-09-2019,8:12:08, 77.50, dBA
22-09-2019,8:12:09, 71.60, dBA
22-09-2019,8:12:10, 70.60, dBA
22-09-2019,8:12:11, 73.70, dBA
22-09-2019,8:12:12, 74.90, dBA
22-09-2019,8:12:13, 64.80, dBA
22-09-2019,8:12:14, 65.10, dBA
22-09-2019,8:12:15, 66.90, dBA
22-09-2019,8:12:16, 67.00, dBA
22-09-2019,8:12:17, 61.60, dBA
22-09-2019,8:12:18, 71.70, dBA
22-09-2019,8:12:19, 65.40, dBA
22-09-2019,8:12:20, 58.10, dBA
22-09-2019,8:12:21, 61.20, dBA
22-09-2019,8:12:22, 64.20, dBA
22-09-2019,8:12:23, 66.80, dBA
22-09-2019,8:12:24, 65.90, dBA
22-09-2019,8:12:25, 71.60, dBA
22-09-2019,8:12:26, 74.30, dBA
22-09-2019,8:12:27, 70.20, dBA
22-09-2019,8:12:28, 67.70, dBA
22-09-2019,8:12:29, 73.10, dBA
22-09-2019,8:12:30, 72.30, dBA
22-09-2019,8:12:31, 65.20, dBA
22-09-2019,8:12:32, 68.70, dBA
22-09-2019,8:12:33, 63.80, dBA
22-09-2019,8:12:34, 63.50, dBA
22-09-2019,8:12:35, 66.50, dBA
22-09-2019,8:12:36, 64.40, dBA
22-09-2019,8:12:37, 64.60, dBA
22-09-2019,8:12:38, 65.90, dBA
22-09-2019,8:12:39, 64.30, dBA
22-09-2019,8:12:40, 66.60, dBA
22-09-2019,8:12:41, 64.60, dBA
22-09-2019,8:12:42, 65.90, dBA
22-09-2019,8:12:43, 67.50, dBA
22-09-2019,8:12:44, 72.50, dBA
22-09-2019,8:12:45, 71.20, dBA
22-09-2019,8:12:46, 69.70, dBA
22-09-2019,8:12:47, 66.50, dBA
22-09-2019,8:12:48, 71.00, dBA
22-09-2019,8:12:49, 74.90, dBA
22-09-2019,8:12:50, 65.10, dBA
22-09-2019,8:12:51, 63.80, dBA
22-09-2019,8:12:52, 65.10, dBA
22-09-2019,8:12:53, 63.90, dBA
22-09-2019,8:12:54, 68.10, dBA
22-09-2019,8:12:55, 71.80, dBA
22-09-2019,8:12:56, 72.10, dBA
22-09-2019,8:12:57, 67.70, dBA
22-09-2019,8:12:58, 66.40, dBA
22-09-2019,8:12:59, 63.40, dBA
22-09-2019,8:13:00, 73.60, dBA
22-09-2019,8:13:01, 68.30, dBA
