STANDARD HD600 DATA LOGGER SamplingRate:1.0;
22-09-2019,10:03:03, 71.00, dBA
22-09-2019,10:03:04, 72.40, dBA
22-09-2019,10:03:05, 66.70, dBA
22-09-2019,10:03:06, 70.90, dBA
22-09-2019,10:03:07, 73.40, dBA
22-09-2019,10:03:08, 70.00, dBA
22-09-2019,10:03:09, 73.00, dBA
22-09-2019,10:03:10, 68.00, dBA
22-09-2019,10:03:11, 73.10, dBA
22-09-2019,10:03:12, 76.10, dBA
22-09-2019,10:03:13, 75.20, dBA
22-09-2019,10:03:14, 99.60, dBA
22-09-2019,10:03:15, 76.50, dBA
22-09-2019,10:03:16, 79.20, dBA
22-09-2019,10:03:17, 102.50, dBA
22-09-2019,10:03:18, 96.20, dBA
22-09-2019,10:03:19, 88.70, dBA
22-09-2019,10:03:20, 71.10, dBA
22-09-2019,10:03:21, 71.10, dBA
22-09-2019,10:03:22, 74.10, dBA
22-09-2019,10:03:23, 67.10, dBA
22-09-2019,10:03:24, 71.40, dBA
22-09-2019,10:03:25, 72.40, dBA
22-09-2019,10:03:26, 77.50, dBA
22-09-2019,10:03:27, 80.00, dBA
22-09-2019,10:03:28, 69.80, dBA
22-09-2019,10:03:29, 80.00, dBA
22-09-2019,10:03:30, 77.90, dBA
22-09-2019,10:03:31, 76.40, dBA
22-09-2019,10:03:32, 76.50, dBA
22-09-2019,10:03:33, 76.30, dBA
22-09-2019,10:03:34, 77.10, dBA
22-09-2019,10:03:35, 80.60, dBA
22-09-2019,10:03:36, 77.70, dBA
22-09-2019,10:03:37, 75.10, dBA
22-09-2019,10:03:38, 66.70, dBA
22-09-2019,10:03:39, 68.10, dBA
22-09-2019,10:03:40, 74.80, dBA
22-09-2019,10:03:41, 68.70, dBA
22-09-2019,10:03:42, 78.80, dBA
22-09-2019,10:03:43, 69.10, dBA
22-09-2019,10:03:44, 69.00, dBA
22-09-2019,10:03:45, 66.90, dBA
22-09-2019,10:03:46, 70.00, dBA
22-09-2019,10:03:47, 71.00, dBA
22-09-2019,10:03:48, 71.40, dBA
22-09-2019,10:03:49, 82.90, dBA
22-09-2019,10:03:50, 84.30, dBA
22-09-2019,10:03:51, 79.90, dBA
22-09-2019,10:03:52, 84.30, dBA
22-09-2019,10:03:53, 70.40, dBA
22-09-2019,10:03:54, 71.40, dBA
22-09-2019,10:03:55, 68.50, dBA
22-09-2019,10:03:56, 69.90, dBA
22-09-2019,10:03:57, 83.40, dBA
22-09-2019,10:03:58, 86.70, dBA
22-09-2019,10:03:59, 68.50, dBA
22-09-2019,10:04:00, 69.60, dBA
22-09-2019,10:04:01, 78.30, dBA
22-09-2019,10:04:02, 82.30, dBA
22-09-2019,10:04:03, 76.70, dBA
22-09-2019,10:04:04, 78.20, dBA
22-09-2019,10:04:05, 78.80, dBA
22-09-2019,10:04:06, 87.00, dBA
22-09-2019,10:04:07, 85.00, dBA
22-09-2019,10:04:08, 88.60, dBA
22-09-2019,10:04:09, 76.40, dBA
22-09-2019,10:04:10, 64.50, dBA
22-09-2019,10:04:11, 96.60, dBA
22-09-2019,10:04:12, 72.40, dBA
22-09-2019,10:04:13, 71.20, dBA
22-09-2019,10:04:14, 73.40, dBA
22-09-2019,10:04:15, 70.20, dBA
22-09-2019,10:04:16, 72.30, dBA
22-09-2019,10:04:17, 73.50, dBA
22-09-2019,10:04:18, 74.20, dBA
22-09-2019,10:04:19, 68.60, dBA
22-09-2019,10:04:20, 67.90, dBA
22-09-2019,10:04:21, 78.00, dBA
22-09-2019,10:04:22, 75.30, dBA
22-09-2019,10:04:23, 78.80, dBA
22-09-2019,10:04:24, 76.40, dBA
22-09-2019,10:04:25, 81.90, dBA
22-09-2019,10:04:26, 73.30, dBA
22-09-2019,10:04:27, 68.50, dBA
22-09-2019,10:04:28, 82.70, dBA
22-09-2019,10:04:29, 74.10, dBA
22-09-2019,10:04:30, 76.80, dBA
22-09-2019,10:04:31, 74.90, dBA
22-09-2019,10:04:32, 75.70, dBA
22-09-2019,10:04:33, 82.10, dBA
22-09-2019,10:04:34, 80.30, dBA
22-09-2019,10:04:35, 75.30, dBA
22-09-2019,10:04:36, 74.70, dBA
22-09-2019,10:04:37, 81.20, dBA
22-09-2019,10:04:38, 76.50, dBA
22-09-2019,10:04:39, 79.60, dBA
22-09-2019,10:04:40, 75.80, dBA
22-09-2019,10:04:41, 76.70, dBA
22-09-2019,10:04:42, 69.10, dBA
22-09-2019,10:04:43, 74.90, dBA
22-09-2019,10:04:44, 74.80, dBA
22-09-2019,10:04:45, 82.50, dBA
22-09-2019,10:04:46, 72.20, dBA
22-09-2019,10:04:47, 73.90, dBA
22-09-2019,10:04:48, 78.30, dBA
22-09-2019,10:04:49, 78.80, dBA
22-09-2019,10:04:50, 83.80, dBA
22-09-2019,10:04:51, 69.90, dBA
22-09-2019,10:04:52, 70.20, dBA
22-09-2019,10:04:53, 73.60, dBA
22-09-2019,10:04:54, 71.40, dBA
22-09-2019,10:04:55, 74.20, dBA
22-09-2019,10:04:56, 72.30, dBA
22-09-2019,10:04:57, 73.60, dBA
22-09-2019,10:04:58, 74.10, dBA
22-09-2019,10:04:59, 75.90, dBA
22-09-2019,10:05:00, 73.10, dBA
22-09-2019,10:05:01, 72.10, dBA
22-09-2019,10:05:02, 68.30, dBA
22-09-2019,10:05:03, 69.70, dBA
22-09-2019,10:05:04, 78.20, dBA
22-09-2019,10:05:05, 70.10, dBA
22-09-2019,10:05:06, 78.40, dBA
22-09-2019,10:05:07, 72.20, dBA
22-09-2019,10:05:08, 78.60, dBA
22-09-2019,10:05:09, 77.50, dBA
22-09-2019,10:05:10, 73.60, dBA
22-09-2019,10:05:11, 69.00, dBA
22-09-2019,10:05:12, 78.20, dBA
22-09-2019,10:05:13, 85.90, dBA
22-09-2019,10:05:14, 80.80, dBA
22-09-2019,10:05:15, 77.70, dBA
22-09-2019,10:05:16, 69.90, dBA
22-09-2019,10:05:17, 73.50, dBA
22-09-2019,10:05:18, 71.50, dBA
22-09-2019,10:05:19, 73.60, dBA
22-09-2019,10:05:20, 74.80, dBA
22-09-2019,10:05:21, 71.40, dBA
22-09-2019,10:05:22, 69.80, dBA
22-09-2019,10:05:23, 68.50, dBA
22-09-2019,10:05:24, 70.60, dBA
22-09-2019,10:05:25, 73.60, dBA
22-09-2019,10:05:26, 72.00, dBA
22-09-2019,10:05:27, 78.60, dBA
22-09-2019,10:05:28, 76.90, dBA
22-09-2019,10:05:29, 76.90, dBA
22-09-2019,10:05:30, 81.20, dBA
22-09-2019,10:05:31, 77.80, dBA
22-09-2019,10:05:32, 68.50, dBA
