STANDARD HD600 DATA LOGGER SamplingRate:1.0;
22-09-2019,9:35:47, 79.10, dBA
22-09-2019,9:35:48, 79.80, dBA
22-09-2019,9:35:49, 79.40, dBA
22-09-2019,9:35:50, 78.00, dBA
22-09-2019,9:35:51, 78.80, dBA
22-09-2019,9:35:52, 79.00, dBA
22-09-2019,9:35:53, 78.60, dBA
22-09-2019,9:35:54, 81.00, dBA
22-09-2019,9:35:55, 74.10, dBA
22-09-2019,9:35:56, 71.70, dBA
22-09-2019,9:35:57, 80.60, dBA
22-09-2019,9:35:58, 75.20, dBA
22-09-2019,9:35:59, 73.70, dBA
22-09-2019,9:36:00, 76.20, dBA
22-09-2019,9:36:01, 74.90, dBA
22-09-2019,9:36:02, 77.20, dBA
22-09-2019,9:36:03, 81.00, dBA
22-09-2019,9:36:04, 78.60, dBA
22-09-2019,9:36:05, 76.20, dBA
22-09-2019,9:36:06, 76.10, dBA
22-09-2019,9:36:07, 75.30, dBA
22-09-2019,9:36:08, 74.30, dBA
22-09-2019,9:36:09, 77.60, dBA
22-09-2019,9:36:10, 74.80, dBA
22-09-2019,9:36:11, 69.60, dBA
22-09-2019,9:36:12, 69.40, dBA
22-09-2019,9:36:13, 70.80, dBA
22-09-2019,9:36:14, 87.70, dBA
22-09-2019,9:36:15, 70.00, dBA
22-09-2019,9:36:16, 78.60, dBA
22-09-2019,9:36:17, 70.60, dBA
22-09-2019,9:36:18, 72.80, dBA
22-09-2019,9:36:19, 73.30, dBA
22-09-2019,9:36:20, 79.80, dBA
22-09-2019,9:36:21, 76.30, dBA
22-09-2019,9:36:22, 75.30, dBA
22-09-2019,9:36:23, 93.10, dBA
22-09-2019,9:36:24, 74.90, dBA
22-09-2019,9:36:25, 84.20, dBA
22-09-2019,9:36:26, 78.40, dBA
22-09-2019,9:36:27, 84.50, dBA
22-09-2019,9:36:28, 75.90, dBA
22-09-2019,9:36:29, 75.40, dBA
22-09-2019,9:36:30, 72.30, dBA
22-09-2019,9:36:31, 82.40, dBA
22-09-2019,9:36:32, 71.60, dBA
22-09-2019,9:36:33, 74.30, dBA
22-09-2019,9:36:34, 72.50, dBA
22-09-2019,9:36:35, 85.50, dBA
22-09-2019,9:36:36, 70.10, dBA
22-09-2019,9:36:37, 73.00, dBA
